weekly_rents_per_bedroom,latitude,longitude,distance_to_CBD,bedrooms
29,51.52691,-0.01457,14223.63851,1
40,51.38062,-0.09725,15773.1026,1
33,51.4222,-0.13694,10360.89211,1
30,51.48006,0.07902,24880.58746,1
25,51.52631,-0.01525,14142.38129,1
25,51.5609,-0.12725,5333.570414,3
25,51.52775,-0.01489,14197.04995,1
25,51.52771,-0.01404,14290.68199,1
27,51.49475,-0.04222,11321.50416,1
47.5,51.57302,-0.01858,15148.28439,2
82,51.55481,-0.08474,7734.946015,2
71,51.55098,-0.11346,5082.206464,1
65,51.53703,-0.03065,12611.21426,2
30,51.44327,-0.18044,9075.385563,1
130,51.61657,-0.18333,12170.19556,1
91,51.50676,-0.05671,9525.414259,1
88,51.50972,-0.19354,5768.997187,1
16,51.57799,0.07956,25600.26337,1
44.5,51.55217,-0.19259,6968.736621,2
40,51.44274,-0.10841,8882.941612,1
90,51.49213,-0.16434,3577.964276,1
99,51.5192,-0.13715,691.9739612,1
60,51.51559,-0.05984,9130.636271,3
55,51.5669,-0.00798,15966.14967,1
45,51.42748,-0.0908,11295.43832,1
18,51.45521,-0.13755,6693.280014,5
125,51.4912,-0.16584,3768.591474,2
85.67,51.48229,-0.11649,4630.654301,3
133,51.49085,-0.18076,5096.80285,1
133,51.49085,-0.18076,5096.80285,1
33.33,51.38859,-0.27304,20268.14243,3
148,51.49085,-0.18076,5096.80285,1
132,51.49085,-0.18076,5096.80285,1
132,51.49085,-0.18076,5096.80285,1
184,51.53858,-0.05753,9739.474431,1
74,51.49085,-0.18076,5096.80285,2
38,51.51706,0.03297,19451.61168,1
74,51.49085,-0.18076,5096.80285,2
41,51.51629,-0.07243,7731.486325,1
40,51.52412,0.05996,22473.40301,1
22,51.53244,0.04527,20905.89792,1
68,51.51286,-0.26321,13485.77511,1
55,51.55579,-0.16329,5094.761835,1
80,51.52337,-0.19055,5478.783869,1
50,51.53382,-0.07313,7926.658918,1
120,51.52132,-0.06057,9074.576297,1
70,51.38585,-0.11081,14798.70153,1
42,51.46292,-0.16564,6386.453831,2
100,51.51955,-0.02751,12734.49768,2
90,51.51636,-0.01479,14140.43483,1
45,51.52994,-0.05275,10052.65303,1
40,51.48741,-0.22006,9220.048737,1
55,51.60741,-0.49485,40556.5233,3
35,51.46975,-0.10939,6220.914833,1
89.5,51.51312,-0.1205,2397.118404,2
85,51.49282,-0.17757,4679.918267,1
25,51.43937,0.03884,21801.82529,1
25,51.54256,-0.2038,7518.015707,1
175,51.51545,-0.18869,5196.971521,2
19,51.5554,-0.32399,20728.2513,1
51,51.46425,-0.07187,9637.411434,1
80,51.46291,-0.08211,8839.772771,1
72,51.49295,-0.17602,4527.061787,1
100,51.513,-0.1416,252.4794303,1
116.67,51.49247,-0.02387,13372.18856,3
85,51.51617,-0.14325,177.2691206,1
110,51.53471,-0.1027,4872.017215,1
13.5,51.51194,-0.19545,5959.925979,2
137.5,51.51585,-0.18151,4399.058296,2
125,51.53653,-0.09922,5308.608327,2
50,51.56189,-0.11058,6250.899327,1
31,51.46672,-0.09721,7339.215811,1
150,51.51632,-0.17034,3158.763312,1
75,51.54776,-0.07044,8735.329778,1
59,51.59114,-0.1489,8474.617443,5
110,51.53262,-0.18914,5591.427773,2
209,51.5363,-0.14243,2342.026483,1
97,51.51898,-0.13982,478.4587075,2
30,51.53739,-0.08129,7180.896931,1
67.5,51.58942,-0.12921,8368.916463,4
80,51.56671,-0.14792,5761.188134,1
150,51.51749,-0.1358,728.3772173,1
81.67,51.51911,-0.1388,554.8063205,3
32,51.46516,-0.07212,9555.623913,1
14,51.65526,-0.0802,17016.16086,1
85.5,51.5284,-0.06946,8192.544779,2
106.67,51.48966,-0.16565,3877.553403,3
105,51.51718,-0.19385,5774.704788,2
25,51.43154,-0.42779,33118.30405,1
55.75,51.45712,-0.16755,7061.94218,4
116.67,51.5119,-0.18684,5005.032791,3
80,51.57415,0.00601,17708.68347,1
35,51.50529,-0.05734,9473.410333,1
44.5,51.53747,-0.05977,9466.661944,2
100,51.4592,-0.18819,8078.792202,2
50,51.54097,-0.02091,13760.03208,1
149,51.5297,-0.09451,5514.915954,1
39.5,51.58618,0.03419,21114.87659,2
50,51.49191,-0.25583,12925.61803,2
74.5,51.47849,-0.1928,6976.265543,2
150,51.53533,-0.16847,3699.027148,1
177,51.49088,-0.14376,2716.476425,1
155,51.49232,-0.14463,2566.237208,1
150,51.49095,-0.14379,2708.963671,1
75,51.5015,-0.32114,19983.21199,1
30,51.51362,-0.23533,10384.62342,1
61.67,51.41281,-0.2991,20858.30029,3
150,51.53448,-0.0752,7724.671299,1
80,51.47125,-0.18611,6930.940562,1
51,51.50634,-0.24658,11676.04175,2
55,51.53714,-0.07409,7929.119092,1
61,51.52302,-0.1943,5884.610502,1
35,51.4524,-0.23127,12143.54483,1
98,51.55044,-0.20221,7759.562137,1
36,51.46284,-0.07361,9576.230026,2
35,51.48672,-0.11745,4181.220371,1
162.5,51.48295,-0.01525,14539.13932,2
93,51.52153,-0.1358,978.1719365,2
100,51.53001,-0.17946,4482.189067,4
100,51.49353,-0.03991,11600.69638,1
29,51.56939,-0.03457,13372.55882,1
40,51.49944,-0.42992,32068.66664,1
28,51.57033,-0.03256,13619.18797,1
50,51.53069,-0.09473,5524.747637,2
76,51.50816,-0.12627,1913.475389,2
31,51.51434,-0.06432,8632.985101,1
40,51.51395,-0.07064,7930.952091,1
189,51.51105,-0.13146,1256.47495,1
109,51.51756,-0.07902,7002.575832,1
55,51.59804,-0.19773,11100.76713,2
40,51.58965,-0.07298,11281.58997,1
25,51.51004,-0.19558,5991.053938,1
74.5,51.45723,-0.20565,9580.062092,2
75,51.62251,-0.24792,16766.12557,1
36,51.48474,-0.05718,10017.98027,1
100,51.48775,-0.28331,16012.71577,1
38,51.56077,-0.11623,5814.522277,1
97,51.55213,-0.19694,7362.590821,1
122,51.52785,-0.16453,2875.323013,1
25,51.58109,-0.07228,10659.73688,1
22,51.43573,-0.02895,15364.23301,1
60,51.49567,-0.09058,6112.981212,1
50,51.59952,-0.02436,16087.08595,1
49,51.55526,-0.07166,8994.062558,1
75,51.50013,-0.06352,8881.785506,1
65,51.51709,-0.21405,8019.455895,1
40,51.41214,-0.00325,19217.36217,1
105.5,51.48595,-0.13516,3343.66132,2
67.5,51.49561,-0.16702,3540.484138,2
100,51.48274,-0.14543,3634.780122,1
42.5,51.46957,-0.09851,7009.088212,2
27,51.54489,-0.07336,8309.133304,1
50,51.47275,-0.11684,5488.473186,2
35,51.5446,-0.07205,8430.503317,1
85,51.52803,-0.16577,3005.877576,1
329,51.51641,-0.19015,5360.836,1
50,51.62199,-0.12018,12114.09928,1
110,51.61322,-0.27097,18013.81734,1
25,51.55717,-0.35738,24403.84336,1
15,51.58978,-0.315,20950.99659,2
52,51.51872,-0.05449,9733.12987,1
39,51.4766,0.06194,23075.47628,1
45,51.56289,-0.12708,5550.21398,1
26.25,51.39804,-0.23249,16467.84961,4
55,51.48595,-0.25483,12967.11025,1
35,51.49346,0.05899,22474.75839,1
19,51.46184,-0.17852,7196.814899,1
42.5,51.49193,-0.01948,13862.91332,2
150,51.44912,-0.11921,7775.286772,3
22.5,51.44033,-0.10066,9511.594321,2
28,51.56157,-0.12741,5399.177411,1
70.5,51.53491,-0.07339,7931.310191,2
40,51.46913,-0.1979,8061.790775,1
26,51.45014,-0.11445,7858.582931,1
19,51.44014,-0.02388,15560.02762,2
57.5,51.56673,-0.00711,16049.69712,2
35,51.6734,-0.01457,22581.09039,1
93,51.44546,-0.40779,30561.17781,1
67,51.48692,-0.04063,11698.50753,1
93,51.44532,-0.40711,30492.01466,1
15.67,51.39299,-0.07475,15512.40494,3
25,51.40691,-0.2996,21269.45339,1
100,51.45977,-0.17526,7194.73834,2
51.67,51.56394,-0.07067,9599.329696,3
48,51.4549,-0.18966,8553.487167,1
75,51.49705,-0.21346,8204.526942,2
34,51.59808,-0.08526,11161.70125,1
50,51.51243,-0.06449,8619.175505,1
50,51.52214,-0.17719,3992.526489,1
350,51.52562,-0.09746,5080.174197,1
25,51.49083,-0.06207,9288.135798,1
25,51.39123,-0.31421,23601.44531,1
99,51.51511,-0.02174,13367.09229,1
35,51.42016,0.01058,19986.38201,1
75,51.5452,-0.21193,8464.116166,2
75,51.52539,-0.12922,1810.43203,1
30,51.53127,-0.28563,16075.25057,2
30,51.54858,-0.1943,6900.857872,2
33,51.59232,-0.07857,11096.26756,1
121,51.54012,-0.11532,4052.412076,2
45,51.62574,-0.18778,13301.43615,1
32,51.56704,-0.05159,11581.5868,1
50,51.42253,-0.16717,10683.70662,3
38.5,51.42949,-0.11319,10057.37597,2
75,51.61567,-0.11067,11696.19717,1
27,51.37751,-0.06994,17282.22926,1
77,51.55774,-0.12285,5180.912845,1
38,51.62379,-0.25261,17236.01135,1
29,51.42191,-0.22973,14246.72655,2
65,51.46867,-0.40117,29285.13789,1
45,51.50648,-0.24011,10957.97521,3
50,51.48071,-0.21277,8760.838571,1
58,51.44915,-0.32373,21507.25761,1
35,51.46589,-0.10332,6969.202956,1
39,51.48469,-0.45445,34913.77732,1
33,51.59607,-0.14332,8988.815166,3
38,51.56243,-0.12078,5750.941367,1
50,51.51893,-0.03883,11474.0883,1
48.5,51.54509,-0.16206,4001.672535,2
150,51.43792,-0.16469,8961.908416,3
24.5,51.56099,-0.00953,15578.66857,2
90,51.49593,-0.1279,2655.854535,1
60,51.53655,-0.08045,7237.595419,2
29,51.50787,0.01876,17889.27742,1
99,51.51469,-0.13608,655.9367891,1
91.67,51.51211,0.0056,16410.85342,3
114,51.4661,-0.15728,5724.040618,3
53.75,51.58927,-0.15589,8376.014433,4
140,51.5947,-0.14447,8839.624566,2
50,51.43806,-0.04456,13818.01226,1
30,51.54892,0.20391,38640.11579,1
43,51.59606,-0.32631,22382.72118,1
50,51.38656,-0.2364,17749.19751,1
66.67,51.51096,-0.03383,12032.16554,3
65,51.53786,-0.07791,7552.288189,2
128.33,51.50906,-0.12383,2129.238838,3
99,51.51494,-0.1364,618.3843329,1
75,51.56215,-0.10648,6539.355694,1
90,51.66286,-0.17214,16753.89331,1
78.5,51.45152,-0.18487,8542.820989,2
89,51.38102,-0.11174,15298.33457,1
48,51.46088,-0.13207,6143.957507,2
38,51.51983,0.10767,27761.51447,1
29,51.55619,-0.1236,4989.523582,5
110,51.48276,-0.19362,6786.186204,1
100,51.39908,-0.25312,17878.44078,1
75,51.52849,-0.20306,6952.618876,2
55,51.54197,-0.19777,6881.399636,2
65,51.4673,-0.03374,13160.8022,1
500,51.48941,-0.07182,8310.649265,1
70,51.48011,-0.09395,6614.5719,1
175,51.52727,-0.07813,7221.70523,2
70,51.46552,-0.17834,6851.242097,1
45,51.48514,-0.11015,4869.297415,1
50,51.55417,-0.17914,5986.143659,2
50,51.53508,-0.13479,2345.168011,1
140,51.51832,-0.17519,3711.591726,1
130,51.51242,-0.13547,786.2561437,1
67.5,51.53035,-0.13132,2054.19308,2
30,51.56517,-0.3173,20272.64998,1
75,51.55065,-0.1682,4900.849117,1
100,51.48487,-0.07065,8617.888799,1
86,51.51139,-0.00224,15541.29309,1
99,51.51404,-0.13679,589.4779095,1
55,51.54625,-0.16826,4521.528208,2
50,51.52984,-0.03922,11538.13079,1
57.25,51.57661,-0.10203,8140.614986,4
25,51.59525,-0.26202,16043.34983,1
65,51.4405,-0.19671,10302.67052,1
144.75,51.5159,-0.20665,7194.35361,4
78,51.52069,-0.21215,7829.01869,1
116.67,51.47376,-0.18394,6563.076588,3
145,51.51609,-0.20309,6798.780865,1
35,51.51223,-0.16267,2327.861833,1
151,51.51385,-0.18258,4520.173792,2
44,51.55803,-0.07555,8783.759058,1
103,51.51445,-0.13725,530.3319943,1
30,51.52355,0.10847,27861.10071,1
113,51.5552,-0.05493,10647.79209,1
62,51.51021,-0.12459,2010.154404,1
21,51.40943,-0.09611,12822.63948,1
48,51.47098,-0.12761,5173.764816,1
56.5,51.45764,-0.07989,9415.475394,2
28.67,51.46886,-0.16345,5684.540305,3
72.5,51.4919,-0.13939,2611.216024,2
50,51.48106,0.00609,16894.76421,3
40,51.37045,-0.12719,16183.68808,1
69,51.52113,-0.01739,13866.24243,1
87.5,51.51391,-0.12514,1875.388088,2
115,51.49777,-0.16374,3105.460671,1
20,51.40335,-0.09222,13615.54572,2
66,51.48709,-0.09692,5905.449151,1
75,51.46311,-0.26665,15028.66613,1
45,51.49799,-0.02057,13632.84153,2
49,51.4614,-0.33207,21971.47992,1
20,51.38833,0.0728,27737.68817,1
49,51.46088,-0.33245,22027.9346,1
87.5,51.47925,-0.16761,4914.978101,4
44,51.54866,-0.1267,4084.572949,1
82,51.56581,-0.10719,6823.313781,2
30,51.50183,-0.227,9573.687695,2
20,51.67145,-0.02249,21866.72476,1
33.33,51.48946,-0.06533,8989.512951,3
54,51.53929,-0.21474,8523.803626,1
135,51.51899,-0.03691,11687.68479,1
50,51.50135,-0.0873,6270.417285,1
91.67,51.62257,-0.24744,16733.41624,3
93,51.55193,-0.10952,5444.957434,1
40,51.46555,-0.15063,5609.197965,1
44.5,51.45571,-0.12178,6989.480796,2
59,51.47181,-0.36858,25658.38567,1
39.5,51.50263,-0.23322,10244.88595,2
43,51.55754,-0.05564,10688.01337,1
58,51.53228,-0.04041,11448.8952,2
85,51.48593,-0.12355,3848.565302,2
72.75,51.51488,-0.17487,3660.42825,4
45.5,51.52006,-0.09706,5020.530893,2
78,51.56007,-0.14073,4986.377836,1
137.2,51.48502,-0.18378,5738.047819,5
40,51.5748,0.01051,18200.68917,5
27.33,51.51906,-0.07163,7831.075912,3
30,51.45026,-0.12238,7546.424673,1
99,51.55544,-0.07124,9044.552537,1
72.5,51.51077,-0.19322,5722.290273,2
116,51.49015,-0.14227,2790.430085,2
45,51.54865,-0.08772,7082.731402,1
20,51.61388,-0.15216,11026.46948,1
125,51.5133,-0.12323,2093.084357,2
118,51.52336,-0.31858,19660.76613,1
22,51.45792,-0.0066,16344.6663,1
85,51.52975,-0.03733,11744.85805,1
107,51.51661,-0.16311,2357.458027,2
70,51.52335,-0.08625,6259.149964,1
33.5,51.51659,-0.22834,9606.969798,2
35,51.49105,-0.06864,8584.438362,2
45,51.63146,-0.10104,13700.11826,1
70,51.49186,-0.26186,13584.20714,2
30.67,51.46824,-0.15689,5484.043675,3
68,51.54978,-0.20585,8076.474319,2
56,51.47059,-0.16975,5848.630737,3
30,51.53456,-0.14011,2157.70132,1
150,51.48884,-0.13973,2946.260345,1
40,51.48058,-0.01318,14828.59762,1
35,51.53411,-0.20437,7250.596809,1
110,51.51793,-0.16592,2681.706578,1
28,51.45342,-0.04097,13165.99831,5
42,51.51487,-0.07419,7535.020695,1
45,51.5141,0.01109,17018.09044,1
40,51.39532,-0.19167,14435.29704,2
100,51.49066,-0.19989,6998.232261,1
244,51.46982,0.11538,29056.49162,1
25,51.42858,-0.08966,11254.89753,1
68,51.46487,-0.13236,5701.876493,1
42,51.49583,0.01411,17487.16748,3
49.5,51.47838,-0.28706,16647.67286,2
34,51.48989,-0.14223,2819.286316,2
35,51.47764,-0.0963,6576.672245,1
55,51.40143,-0.24925,17392.61791,1
37.5,51.46092,-0.09687,7849.655434,4
77,51.54474,-0.05845,9847.39719,1
110,51.51832,-0.14081,364.9893537,1
50,51.49575,-0.11118,4050.541068,3
87.5,51.54565,-0.11242,4713.382872,2
43.33,51.4958,0.01239,17297.80755,3
92.5,51.49413,-0.15772,2930.053945,2
110,51.5899,-0.05721,12558.1633,1
101,51.49201,-0.19498,6437.440085,2
45,51.45841,-0.11909,6811.719358,1
75,51.48576,-0.11,4834.410494,1
200,51.47984,-0.18902,6548.867296,1
65,51.48977,-0.31522,19473.51321,1
49,51.41674,-0.17246,11466.264,1
100,51.48728,-0.14256,3110.068547,2
80,51.48743,-0.14254,3093.345576,1
60.5,51.55768,-0.0879,7641.468323,2
85,51.49333,-0.16637,3648.086368,1
33,51.53164,-0.07615,7540.70649,2
50,51.55069,-0.20182,7736.273038,1
67.5,51.54928,-0.08992,6913.742927,2
60,51.49879,-0.0202,13661.37861,2
130,51.4998,-0.23461,10445.11245,2
30,51.54101,-0.04888,10738.53618,2
54,51.56919,-0.13551,6041.25064,1
28,51.51349,-0.06416,8652.388312,1
21,51.54995,-0.06779,9104.911346,1
47.5,51.46788,-0.2687,15045.4705,2
20,51.39724,-0.10593,13719.10012,1
83,51.52915,-0.08701,6302.056695,2
160,51.49672,-0.16605,3379.603687,1
22.5,51.60255,-0.19573,11401.90101,2
100,51.47247,-0.16573,5441.583604,2
165,51.52925,-0.12994,2051.863192,1
20,51.53389,0.13179,30509.39021,1
69,51.50634,-0.19361,5828.684479,1
110,51.51622,-0.06751,8278.401976,1
129,51.53999,-0.05551,9998.158986,1
133.33,51.58816,-0.30927,20294.75089,6
45,51.6132,-0.22126,14014.55392,1
37.25,51.60749,-0.12513,10426.55847,8
150,51.53346,-0.20888,7712.700101,1
40,51.56217,-0.07137,9424.784393,1
43,51.55842,-0.1365,4839.19035,1
29,51.59571,-0.26075,15954.65364,1
55,51.48842,-0.1915,6264.898694,1
32,51.55123,-0.2372,11321.72197,1
91,51.5354,-0.03353,12262.67145,1
47.5,51.46264,-0.3325,21980.39667,2
35,51.49708,-0.23171,10182.81998,1
48.33,51.55045,-0.23219,10770.5592,3
125,51.49967,-0.17012,3578.848714,2
24,51.43167,-0.05265,13600.13735,1
160,51.5142,-0.05564,9598.274428,1
103,51.48642,-0.10775,4973.546726,2
32,51.58282,-0.00276,17205.19076,1
70,51.49895,-0.01956,13729.54672,2
50,51.55208,-0.19257,6961.046509,2
50,51.44183,-0.16429,8532.624565,1
99.33,51.52636,-0.08766,6162.367363,3
46,51.55805,-0.17891,6288.410066,1
145,51.53922,-0.15362,2964.991771,1
60,51.47231,-0.13644,4813.119068,1
66,51.54641,-0.14973,3571.864697,1
95,51.45825,-0.11521,7000.320689,1
35,51.44118,-0.01223,16609.9364,1
50,51.5508,0.04109,20733.92827,2
250,51.51859,-0.19197,5574.078374,1
75,51.55033,0.10998,28284.06638,2
40.5,51.54188,-0.07499,8013.427655,2
55,51.49533,-0.26879,14276.39112,1
30,51.59093,-0.05743,12615.93054,1
70,51.56269,-0.11418,6113.246067,1
23,51.42864,-0.10388,10519.31012,1
28,51.40376,-0.05481,15734.13143,1
100,51.53748,-0.13914,2492.341582,1
52,51.5377,-0.13847,2526.954166,1
34,51.45301,-0.18488,8406.542714,1
70,51.55781,-0.00714,15720.03681,1
70,51.43547,-0.098,10127.64804,2
40,51.59812,-0.26254,16270.10321,1
70,51.57148,-0.01839,15095.68415,1
160,51.51371,-0.05446,9730.277075,1
55,51.5626,-0.11542,6036.031124,2
160,51.51488,-0.05512,9655.479496,1
160,51.51532,-0.05543,9620.928488,1
160,51.51486,-0.05555,9607.675668,1
160,51.51552,-0.055,9668.787587,1
93,51.52394,-0.08358,6562.431364,1
90,51.51519,-0.0537,9813.293792,2
29,51.52805,-0.08537,6450.895829,1
65,51.55474,-0.08873,7369.717981,1
90,51.51408,-0.05506,9662.932214,2
63.33,51.51107,-0.02572,12932.85491,3
100,51.51392,-0.05566,9596.477477,2
100,51.5142,-0.05562,9600.498166,2
26,51.4661,0.00196,16909.67944,1
110,51.51421,-0.05429,9748.363718,2
27,51.53644,-0.11394,3906.157256,1
40,51.55513,-0.25219,13035.51522,1
98,51.48664,-0.13565,3256.807926,1
180,51.51278,-0.10536,4078.164984,1
200,51.51141,-0.10462,4173.065004,1
80,51.53795,-0.10954,4400.581192,1
70,51.45497,-0.00106,17039.94733,2
50,51.43468,-0.12727,9105.746945,1
36,51.5724,-0.02314,14660.65066,1
13.5,51.44438,-0.12367,8137.627469,2
50,51.56789,-0.28336,16778.1343,2
70,51.49,-0.09053,6369.767678,1
71,51.53893,-0.06829,8604.014718,1
125,51.46369,-0.29195,17636.50193,4
28.5,51.55472,-0.36156,24810.59297,2
85,51.52751,-0.04893,10433.24212,1
40.5,51.4047,-0.20711,14268.11189,2
50,51.48058,-0.20132,7644.160201,1
75,51.54865,-0.14434,3724.149912,2
133.33,51.53892,-0.13971,2644.543484,3
79,51.46106,-0.16525,6558.170484,5
17,51.40943,-0.09611,12822.63948,1
110,51.53816,-0.06675,8741.85006,1
63,51.57504,0.18591,37058.10618,2
55,51.45741,-0.11103,7292.285588,1
55,51.40034,-0.24748,17347.27506,1
200,51.52409,-0.07711,7277.017127,1
33.33,51.53568,-0.06288,9081.445735,3
90,51.52871,-0.08043,7003.02456,1
150,51.53934,-0.07397,8020.198973,1
50,51.52464,-0.11652,3014.883179,1
68,51.52237,-0.02223,13336.1657,1
140,51.48594,-0.18734,6007.243587,1
33.33,51.55147,-0.03674,12373.24558,3
200,51.52239,-0.12305,2247.137211,1
36,51.45758,-0.06862,10373.2153,2
71,51.54423,-0.08979,6635.670464,2
215,51.51478,-0.13242,1061.271382,2
85,51.49639,-0.03682,11876.74124,1
200,51.51201,-0.1052,4102.530711,1
200,51.5115,-0.1046,4174.267589,1
200,51.51353,-0.10344,4286.686857,1
180,51.51366,-0.10327,4304.956142,1
37,51.47037,-0.39673,28765.95631,1
65,51.44252,-0.18629,9470.75168,2
50,51.57343,-0.12109,6873.412925,3
135,51.49,-0.15556,3188.708808,2
30,51.54423,-0.03552,12265.88641,1
52,51.52965,-0.08456,6579.810788,2
26,51.54993,0.0472,21383.5942,1
135,51.54196,-0.15444,3279.249738,2
40,51.45177,-0.15306,7165.099129,1
46,51.51923,-0.10594,4028.931367,1
82.67,51.55448,-0.18702,6644.364184,3
90,51.51378,-0.05231,9969.180457,1
110,51.45868,-0.23427,12038.75109,1
55,51.58653,-0.14517,7934.799556,1
60,51.51379,-0.2363,10492.15834,1
62.5,51.49364,-0.13897,2424.931021,2
60,51.4543,-0.17382,7647.047947,2
112.5,51.51988,-0.22407,9145.545536,4
65,51.41687,-0.15561,11043.45433,2
140,51.53634,-0.05603,9837.989432,1
30,51.62702,-0.04995,16097.80999,3
49,51.53939,-0.08918,6453.205931,1
119,51.4712,-0.16544,5550.188667,1
73.33,51.49369,-0.25539,12839.27921,3
75,51.56354,-0.28418,16701.8669,2
75,51.47735,-0.12552,4592.657645,1
65,51.42991,-0.31453,21407.36814,1
75,51.46456,-0.07769,9100.68038,1
85,51.48334,-0.18586,6034.944248,1
32,51.4211,-0.05089,14564.15383,1
25,51.56142,-0.08028,8566.973795,1
60,51.52876,-0.07376,7730.247231,1
40,51.52792,-0.06181,9022.298282,1
25,51.48689,0.09891,26967.68099,1
30,51.56663,-0.05178,11540.62197,1
89,51.59183,-0.17364,9216.167497,1
110,51.54935,0.11179,28468.69733,1
99,51.49763,-0.13699,2034.7389,1
40,51.52993,-0.28991,16532.93347,1
55,51.39023,-0.06456,16349.0328,1
60,51.51833,-0.10735,3862.961459,1
50,51.61194,-0.12562,10904.50034,1
80,51.57205,-0.13616,6349.395804,1
28,51.48133,-0.3906,27904.2661,1
79.5,51.51693,-0.16625,2708.20922,2
90,51.54002,-0.14449,2769.474723,1
71,51.4754,-0.04277,11885.24782,1
70,51.48775,0.01854,18105.96975,2
42,51.5098,-0.13648,858.291481,1
36,51.52653,-0.16673,3027.476539,2
140,51.45672,-0.1226,6854.036903,1
65,51.4904,-0.09635,5774.443542,1
37,51.56601,-0.11424,6431.348275,1
200,51.5212,-0.12317,2191.096697,1
75,51.46656,-0.11971,5951.555926,1
25,51.47597,-0.19928,7726.840053,3
25,51.57823,-0.0368,13629.67377,1
53,51.54289,-0.15964,3649.467629,2
17,51.42493,0.00638,19310.54605,1
68,51.46008,-0.17837,7349.917743,5
78.67,51.45448,-0.18224,8106.67744,3
55.8,51.45805,-0.18623,8042.602283,5
35,51.5761,-0.02152,15004.19046,2
85,51.50877,-0.20011,6506.699345,1
100,51.54694,-0.12359,4073.282178,1
40,51.48784,-0.20918,8072.46874,2
189,51.4996,-0.16372,2980.572992,1
50,51.50048,-0.07006,8160.947134,1
48,51.5166,-0.12552,1833.486906,3
195,51.49941,-0.16385,3004.65351,1
147,51.49797,-0.16408,3121.309528,2
50,51.55947,-0.35915,24646.81368,1
88,51.51144,-0.13178,1207.644528,1
81,51.564,-0.07811,8932.474276,1
66,51.51284,-0.31136,18839.10571,1
40,51.45175,-0.00645,16639.32865,2
100,51.53571,-0.06543,8808.066586,3
27,51.53034,-0.03842,11634.10106,1
55,51.4655,-0.1608,5914.858911,2
45,51.51218,-0.05646,9512.493118,1
60,51.44681,-0.44406,34443.7937,2
60,51.52759,-0.14396,1390.940053,1
92.5,51.5841,-0.07542,10646.83719,2
115,51.46716,-0.11955,5898.42999,1
44,51.45541,-0.13612,6684.652155,1
45,51.46671,-0.32375,20922.84662,1
89,51.48269,-0.09179,6649.443735,1
32,51.47961,-0.3892,27776.66393,1
39.33,51.47631,-0.35625,24218.80223,3
65,51.4334,-0.25442,15466.48882,1
60,51.53198,-0.04754,10661.93706,1
34.5,51.4906,-0.21433,8501.654919,2
132,51.53263,-0.09138,5946.526405,1
98.75,51.44038,-0.19289,10068.51089,4
45,51.49737,-0.04078,11424.12648,1
100,51.62849,-0.05886,15618.56974,2
45,51.55763,-0.05044,11214.32579,1
149.33,51.48569,-0.12471,3804.586357,3
117,51.48864,-0.19253,6354.426351,2
40,51.4379,-0.12201,8881.435939,1
25,51.5392,-0.12059,3569.191508,2
33.5,51.54619,-0.11208,4782.818884,2
50,51.54366,-0.07609,7976.223527,1
45,51.43339,-0.25535,15550.87375,1
150,51.5098,-0.12223,2275.080179,2
64,51.50058,-0.09454,5518.449329,1
81,51.50016,-0.09333,5660.789089,1
72,51.5009,-0.09425,5538.914317,1
97,51.51049,-0.1271,1734.080557,1
89,51.50047,-0.0933,5653.864138,1
90,51.5986,-0.39822,29965.10796,1
40,51.53051,-0.04953,10416.24258,1
25,51.57193,-0.40266,29666.64941,1
80,51.51327,-0.03671,11704.55127,1
55,51.36851,-0.312,24974.58361,2
90,51.49662,-0.04022,11500.17512,1
70,51.48658,-0.12522,3690.529827,1
100,51.51155,-0.12785,1621.056743,2
80,51.55892,-0.27896,15989.88424,1
51.5,51.50704,-0.2253,9312.546485,4
38,51.58422,-0.09803,9092.897343,1
49.5,51.5651,-0.10988,6591.892834,2
36,51.52802,-0.11791,3027.521193,3
